session_key,meeting_key,driver_number,lap_number,gap_to_leader,interval
202412431,1243,14,4,9.655,0.684
202412431,1243,18,4,10.62,0.965
202412431,1243,55,4,12.605,1.985
202412431,1243,23,4,13.628,1.024
202412431,1243,10,4,14.489,0.86
202412431,1243,7,4,15.415,0.926
202412431,1243,22,4,16.327,0.912
202412431,1243,20,4,17.753,1.426
202412431,1243,31,4,19.376,1.624
202412431,1243,87,4,20.236,0.86
202412431,1243,27,4,21.258,1.022
202412431,1243,5,4,22.329,1.071
202412431,1243,16,5,0.0,0.0
202412431,1243,44,5,1.603,1.603
202412431,1243,4,5,3.43,1.827
202412431,1243,81,5,5.664,2.234
202412431,1243,1,5,7.923,2.259
202412431,1243,30,5,9.683,1.76
202412431,1243,63,5,10.727,1.043
202412431,1243,12,5,11.401,0.674
202412431,1243,14,5,13.049,1.648
202412431,1243,18,5,15.386,2.338
202412431,1243,55,5,17.668,2.282
202412431,1243,23,5,18.816,1.148
202412431,1243,10,5,20.081,1.265
202412431,1243,7,5,22.248,2.167
202412431,1243,22,5,22.89,0.642
202412431,1243,20,5,23.87,0.98
202412431,1243,31,5,24.735,0.865
202412431,1243,87,5,26.219,1.484
202412431,1243,27,5,27.723,1.504
202412431,1243,5,5,29.67,1.947
202412441,1244,16,1,0.0,0.0
202412441,1244,44,1,0.155,0.155
202412441,1244,4,1,0.63,0.475
202412441,1244,81,1,0.905,0.275
202412441,1244,1,1,1.172,0.267
202412441,1244,30,1,1.655,0.483
202412441,1244,63,1,2.111,0.456
202412441,1244,12,1,2.394,0.283
202412441,1244,14,1,2.8,0.407
202412441,1244,18,1,3.276,0.475
202412441,1244,55,1,3.514,0.238
202412441,1244,23,1,3.854,0.34
202412441,1244,10,1,4.121,0.267
202412441,1244,7,1,4.428,0.307
202412441,1244,22,1,4.546,0.118
202412441,1244,20,1,4.947,0.401
202412441,1244,31,1,5.285,0.338
202412441,1244,87,1,5.646,0.36
202412441,1244,27,1,5.979,0.333
202412441,1244,5,1,6.347,0.368
202412441,1244,16,2,0.0,0.0
202412441,1244,44,2,0.865,0.865
202412441,1244,4,2,1.443,0.577
202412441,1244,81,2,2.343,0.901
202412441,1244,1,2,3.327,0.984
202412441,1244,30,2,3.774,0.448
202412441,1244,63,2,4.084,0.31
202412441,1244,12,2,5.016,0.932
202412441,1244,14,2,5.416,0.4
202412441,1244,18,2,6.232,0.816
202412441,1244,55,2,6.433,0.201
202412441,1244,23,2,7.346,0.913
202412441,1244,10,2,8.237,0.891
202412441,1244,7,2,9.165,0.928
202412441,1244,22,2,9.892,0.728
202412441,1244,20,2,10.389,0.497
202412441,1244,31,2,11.229,0.84
202412441,1244,87,2,12.168,0.939
202412441,1244,27,2,12.501,0.333
202412441,1244,5,2,13.365,0.864
202412441,1244,16,3,0.0,0.0
202412441,1244,44,3,0.446,0.446
202412441,1244,4,3,1.295,0.849
202412441,1244,81,3,2.563,1.268
202412441,1244,1,3,3.431,0.868
202412441,1244,30,3,4.796,1.366
202412441,1244,63,3,5.161,0.364
202412441,1244,12,3,6.596,1.435
202412441,1244,14,3,7.544,0.948
202412441,1244,18,3,8.758,1.214
202412441,1244,55,3,9.094,0.336
202412441,1244,23,3,9.776,0.682
202412441,1244,10,3,10.444,0.669
202412441,1244,7,3,11.179,0.734
202412441,1244,22,3,11.755,0.576
202412441,1244,20,3,12.958,1.203
202412441,1244,31,3,14.413,1.456
202412441,1244,87,3,14.986,0.572
202412441,1244,27,3,15.955,0.969
202412441,1244,5,3,16.895,0.94
202412441,1244,16,4,0.0,0.0
202412441,1244,44,4,0.975,0.975
202412441,1244,4,4,2.032,1.057
202412441,1244,81,4,2.841,0.809
202412441,1244,1,4,4.202,1.361
202412441,1244,30,4,4.699,0.497
202412441,1244,63,4,5.827,1.128
202412441,1244,12,4,7.455,1.628
202412441,1244,14,4,8.416,0.962
202412441,1244,18,4,9.177,0.761
202412441,1244,55,4,9.798,0.621
202412441,1244,23,4,11.307,1.509
202412441,1244,10,4,12.976,1.668
202412441,1244,7,4,14.431,1.455
202412441,1244,22,4,15.478,1.047
202412441,1244,20,4,16.018,0.54
202412441,1244,31,4,16.703,0.686
202412441,1244,87,4,18.46,1.757
202412441,1244,27,4,20.005,1.545
202412441,1244,5,4,20.435,0.43
202412441,1244,16,5,0.0,0.0
202412441,1244,44,5,1.674,1.674
202412441,1244,4,5,3.301,1.627
202412441,1244,81,5,5.331,2.03
202412441,1244,1,5,7.453,2.122
202412441,1244,30,5,9.661,2.208
202412441,1244,63,5,11.825,2.164
202412441,1244,12,5,12.629,0.804
202412441,1244,14,5,14.975,2.346
202412441,1244,18,5,15.631,0.657
202412441,1244,55,5,18.06,2.429
202412441,1244,23,5,18.653,0.592
202412441,1244,10,5,19.912,1.259
202412441,1244,7,5,21.647,1.736
202412441,1244,22,5,23.118,1.471
202412441,1244,20,5,23.872,0.754
202412441,1244,31,5,24.879,1.006
202412441,1244,87,5,27.288,2.41
202412441,1244,27,5,28.153,0.865
202412441,1244,5,5,29.428,1.275
202412451,1245,16,1,0.0,0.0
202412451,1245,44,1,0.498,0.498
202412451,1245,4,1,0.674,0.176
202412451,1245,81,1,0.877,0.204
202412451,1245,1,1,1.105,0.228
202412451,1245,30,1,1.357,0.252
202412451,1245,63,1,1.603,0.245
202412451,1245,12,1,2.032,0.429
202412451,1245,14,1,2.373,0.341
202412451,1245,18,1,2.717,0.344
202412451,1245,55,1,3.201,0.485
202412451,1245,23,1,3.383,0.182
202412451,1245,10,1,3.619,0.236
202412451,1245,7,1,3.893,0.274
202412451,1245,22,1,4.066,0.173
202412451,1245,20,1,4.401,0.335
202412451,1245,31,1,4.768,0.367
202412451,1245,87,1,5.211,0.443
202412451,1245,27,1,5.344,0.133
202412451,1245,5,1,5.588,0.245
202412451,1245,16,2,0.0,0.0
202412451,1245,44,2,0.853,0.853
202412451,1245,4,2,1.075,0.222
202412451,1245,81,2,1.931,0.856
202412451,1245,1,2,2.611,0.68
202412451,1245,30,2,3.431,0.82
202412451,1245,63,2,4.079,0.648
202412451,1245,12,2,4.557,0.478
202412451,1245,14,2,5.11,0.553
202412451,1245,18,2,5.734,0.624
202412451,1245,55,2,6.351,0.617
202412451,1245,23,2,6.915,0.564
202412451,1245,10,2,7.151,0.236
202412451,1245,7,2,7.583,0.432
202412451,1245,22,2,7.938,0.355
202412451,1245,20,2,8.796,0.858
202412451,1245,31,2,9.699,0.903
202412451,1245,87,2,10.441,0.742
202412451,1245,27,2,10.932,0.491
202412451,1245,5,2,11.139,0.206
202412451,1245,16,3,0.0,0.0
202412451,1245,44,3,0.955,0.955
202412451,1245,4,3,2.176,1.221
202412451,1245,81,3,2.709,0.533
202412451,1245,1,3,3.415,0.706
202412451,1245,30,3,4.514,1.099
202412451,1245,63,3,5.794,1.28
202412451,1245,12,3,6.544,0.75
202412451,1245,14,3,6.992,0.448
202412451,1245,18,3,7.955,0.964
202412451,1245,55,3,9.403,1.447
202412451,1245,23,3,9.808,0.405
202412451,1245,10,3,11.22,1.412
202412451,1245,7,3,12.54,1.32
202412451,1245,22,3,12.995,0.455
202412451,1245,20,3,13.424,0.43
202412451,1245,31,3,14.663,1.238
202412451,1245,87,3,15.911,1.249
202412451,1245,27,3,16.957,1.046
202412451,1245,5,3,17.755,0.798
202412451,1245,16,4,0.0,0.0
202412451,1245,44,4,1.429,1.429
202412451,1245,4,4,3.179,1.749
202412451,1245,81,4,4.924,1.745
202412451,1245,1,4,6.123,1.199
202412451,1245,30,4,6.938,0.816
202412451,1245,63,4,8.23,1.292
202412451,1245,12,4,9.576,1.345
202412451,1245,14,4,11.234,1.659
202412451,1245,18,4,12.116,0.881
202412451,1245,55,4,13.64,1.525
202412451,1245,23,4,15.633,1.992
202412451,1245,10,4,16.239,0.607
202412451,1245,7,4,17.571,1.332
202412451,1245,22,4,18.902,1.331
202412451,1245,20,4,19.863,0.961
202412451,1245,31,4,20.568,0.705
202412451,1245,87,4,22.467,1.898
202412451,1245,27,4,23.668,1.201
202412451,1245,5,4,24.758,1.09
202412451,1245,16,5,0.0,0.0
202412451,1245,44,5,2.492,2.492
202412451,1245,4,5,3.576,1.084
202412451,1245,81,5,4.753,1.177
202412451,1245,1,5,7.158,2.405
202412451,1245,30,5,8.495,1.337
202412451,1245,63,5,9.503,1.008
202412451,1245,12,5,11.632,2.128
202412451,1245,14,5,13.634,2.002
202412451,1245,18,5,15.501,1.867
202412451,1245,55,5,16.677,1.176
202412451,1245,23,5,18.184,1.506
202412451,1245,10,5,20.013,1.829
202412451,1245,7,5,21.246,1.233
202412451,1245,22,5,23.41,2.164
202412451,1245,20,5,24.292,0.882
202412451,1245,31,5,25.897,1.605
202412451,1245,87,5,26.552,0.655
202412451,1245,27,5,27.147,0.595
202412451,1245,5,5,27.802,0.655
202412461,1246,16,1,0.0,0.0
202412461,1246,44,1,0.47,0.47
202412461,1246,4,1,0.599,0.129
202412461,1246,81,1,0.888,0.29
202412461,1246,1,1,1.148,0.26
202412461,1246,30,1,1.431,0.284
202412461,1246,63,1,1.685,0.254
202412461,1246,12,1,1.971,0.286
202412461,1246,14,1,2.302,0.331
202412461,1246,18,1,2.695,0.393
202412461,1246,55,1,3.005,0.31
202412461,1246,23,1,3.308,0.303
202412461,1246,10,1,3.805,0.497
202412461,1246,7,1,3.934,0.129
202412461,1246,22,1,4.43,0.497
202412461,1246,20,1,4.566,0.135
202412461,1246,31,1,4.744,0.178
202412461,1246,87,1,4.877,0.133
202412461,1246,27,1,5.358,0.482
202412461,1246,5,1,5.63,0.272
202412461,1246,16,2,0.0,0.0
202412461,1246,44,2,0.597,0.597
202412461,1246,4,2,1.051,0.454
202412461,1246,81,2,1.309,0.258
202412461,1246,1,2,1.769,0.459
202412461,1246,30,2,2.541,0.772
202412461,1246,63,2,3.114,0.574
202412461,1246,12,2,3.752,0.637
202412461,1246,14,2,4.25,0.498
202412461,1246,18,2,4.487,0.237
202412461,1246,55,2,5.174,0.687
202412461,1246,23,2,5.401,0.227
202412461,1246,10,2,5.871,0.47
202412461,1246,7,2,6.639,0.768
202412461,1246,22,2,7.144,0.505
202412461,1246,20,2,7.893,0.748
202412461,1246,31,2,8.518,0.625
202412461,1246,87,2,9.397,0.879
202412461,1246,27,2,9.846,0.45
202412461,1246,5,2,10.288,0.442
202412461,1246,16,3,0.0,0.0
202412461,1246,44,3,0.849,0.849
202412461,1246,4,3,1.477,0.628
202412461,1246,81,3,2.821,1.343
202412461,1246,1,3,3.41,0.589
202412461,1246,30,3,4.189,0.779
202412461,1246,63,3,5.157,0.968
202412461,1246,12,3,5.886,0.729
202412461,1246,14,3,7.309,1.423
202412461,1246,18,3,8.706,1.397
202412461,1246,55,3,9.771,1.066
202412461,1246,23,3,10.329,0.558
202412461,1246,10,3,10.771,0.442
202412461,1246,7,3,12.018,1.247
202412461,1246,22,3,13.082,1.064
202412461,1246,20,3,13.477,0.395
202412461,1246,31,3,14.064,0.587
202412461,1246,87,3,14.692,0.628
202412461,1246,27,3,15.455,0.763
202412461,1246,5,3,16.933,1.478
202412461,1246,16,4,0.0,0.0
202412461,1246,44,4,1.05,1.05
202412461,1246,4,4,2.716,1.666
202412461,1246,81,4,3.585,0.87
202412461,1246,1,4,3.987,0.401
202412461,1246,30,4,4.437,0.45
202412461,1246,63,4,4.859,0.422
202412461,1246,12,4,6.158,1.299
202412461,1246,14,4,8.155,1.997
202412461,1246,18,4,9.558,1.403
202412461,1246,55,4,10.898,1.34
202412461,1246,23,4,12.569,1.671
202412461,1246,10,4,13.272,0.703
202412461,1246,7,4,13.913,0.641
202412461,1246,22,4,14.865,0.952
202412461,1246,20,4,16.565,1.7
202412461,1246,31,4,17.669,1.103
202412461,1246,87,4,18.483,0.814
202412461,1246,27,4,20.4,1.917
202412461,1246,5,4,22.1,1.7
202412461,1246,16,5,0.0,0.0
202412461,1246,44,5,2.143,2.143
202412461,1246,4,5,4.421,2.278
202412461,1246,81,5,5.416,0.995
202412461,1246,1,5,7.674,2.258
202412461,1246,30,5,9.28,1.606
202412461,1246,63,5,11.302,2.022
202412461,1246,12,5,11.879,0.577
202412461,1246,14,5,14.258,2.379
202412461,1246,18,5,14.887,0.629
202412461,1246,55,5,16.987,2.1
202412461,1246,23,5,19.429,2.442
202412461,1246,10,5,21.565,2.136
202412461,1246,7,5,22.94,1.375
202412461,1246,22,5,23.498,0.559
202412461,1246,20,5,25.687,2.189
202412461,1246,31,5,26.194,0.507
202412461,1246,87,5,28.587,2.392
202412461,1246,27,5,30.446,1.859
202412461,1246,5,5,32.823,2.377
202412471,1247,16,1,0.0,0.0
202412471,1247,44,1,0.151,0.151
202412471,1247,4,1,0.502,0.351
202412471,1247,81,1,0.912,0.41
202412471,1247,1,1,1.028,0.116
202412471,1247,30,1,1.471,0.442
202412471,1247,63,1,1.723,0.253
202412471,1247,12,1,2.113,0.39
202412471,1247,14,1,2.425,0.312
202412471,1247,18,1,2.572,0.147
202412471,1247,55,1,2.959,0.387
202412471,1247,23,1,3.373,0.414
202412471,1247,10,1,3.869,0.497
202412471,1247,7,1,4.155,0.286
202412471,1247,22,1,4.258,0.103
202412471,1247,20,1,4.407,0.15
202412471,1247,31,1,4.648,0.241
202412471,1247,87,1,5.106,0.458
202412471,1247,27,1,5.246,0.14
202412471,1247,5,1,5.464,0.218
202412471,1247,16,2,0.0,0.0
202412471,1247,44,2,0.474,0.474
202412471,1247,4,2,1.375,0.901
202412471,1247,81,2,1.928,0.553
202412471,1247,1,2,2.676,0.748
202412471,1247,30,2,3.115,0.438
202412471,1247,63,2,3.991,0.876
202412471,1247,12,2,4.448,0.457
202412471,1247,14,2,5.067,0.619
202412471,1247,18,2,5.935,0.867
202412471,1247,55,2,6.61,0.676
202412471,1247,23,2,7.037,0.427
202412471,1247,10,2,7.337,0.299
202412471,1247,7,2,8.161,0.824
202412471,1247,22,2,8.592,0.432
202412471,1247,20,2,9.569,0.977
202412471,1247,31,2,10.185,0.616
202412471,1247,87,2,10.396,0.211
202412471,1247,27,2,10.872,0.476
202412471,1247,5,2,11.082,0.21
202412471,1247,16,3,0.0,0.0
202412471,1247,44,3,1.044,1.044
202412471,1247,4,3,2.062,1.017
202412471,1247,81,3,2.424,0.363
202412471,1247,1,3,3.086,0.662
202412471,1247,30,3,4.249,1.163
202412471,1247,63,3,5.012,0.764
202412471,1247,12,3,5.985,0.973
202412471,1247,14,3,7.272,1.287
202412471,1247,18,3,8.622,1.35
202412471,1247,55,3,9.858,1.237
202412471,1247,23,3,10.294,0.436
202412471,1247,10,3,11.067,0.773
202412471,1247,7,3,12.435,1.368
202412471,1247,22,3,13.279,0.844
202412471,1247,20,3,14.67,1.391
202412471,1247,31,3,15.932,1.262
202412471,1247,87,3,17.277,1.345
202412471,1247,27,3,18.243,0.966
202412471,1247,5,3,18.717,0.474
202412471,1247,16,4,0.0,0.0
202412471,1247,44,4,1.99,1.99
202412471,1247,4,4,3.808,1.818
202412471,1247,81,4,5.345,1.537
202412471,1247,1,4,6.961,1.617
202412471,1247,30,4,7.392,0.431
202412471,1247,63,4,8.286,0.894
202412471,1247,12,4,9.611,1.325
202412471,1247,14,4,10.043,0.432
202412471,1247,18,4,11.412,1.369
202412471,1247,55,4,11.878,0.466
202412471,1247,23,4,12.317,0.439
202412471,1247,10,4,12.993,0.676
202412471,1247,7,4,14.803,1.81
202412471,1247,22,4,16.216,1.413
202412471,1247,20,4,17.002,0.787
202412471,1247,31,4,18.821,1.819
202412471,1247,87,4,20.236,1.415
202412471,1247,27,4,22.059,1.823
202412471,1247,5,4,23.169,1.109
202412471,1247,16,5,0.0,0.0
202412471,1247,44,5,2.337,2.337
202412471,1247,4,5,4.177,1.84
202412471,1247,81,5,5.1,0.923
202412471,1247,1,5,6.776,1.675
202412471,1247,30,5,7.329,0.553
202412471,1247,63,5,9.442,2.113
202412471,1247,12,5,10.564,1.123
202412471,1247,14,5,12.6,2.036
202412471,1247,18,5,15.04,2.44
202412471,1247,55,5,17.376,2.336
202412471,1247,23,5,18.121,0.746
202412471,1247,10,5,18.706,0.585
202412471,1247,7,5,20.59,1.884
202412471,1247,22,5,22.774,2.184
202412471,1247,20,5,23.756,0.981
202412471,1247,31,5,24.425,0.669
202412471,1247,87,5,26.885,2.46
202412471,1247,27,5,28.916,2.031
202412471,1247,5,5,29.466,0.55
202412481,1248,16,1,0.0,0.0
202412481,1248,44,1,0.487,0.487
202412481,1248,4,1,0.754,0.267
202412481,1248,81,1,0.906,0.152
202412481,1248,1,1,1.015,0.109
202412481,1248,30,1,1.357,0.342
202412481,1248,63,1,1.713,0.356
202412481,1248,12,1,1.913,0.2
202412481,1248,14,1,2.351,0.438
202412481,1248,18,1,2.786,0.435
202412481,1248,55,1,3.24,0.454
202412481,1248,23,1,3.498,0.258
202412481,1248,10,1,3.978,0.479
202412481,1248,7,1,4.177,0.199
202412481,1248,22,1,4.39,0.213
202412481,1248,20,1,4.637,0.247
202412481,1248,31,1,4.853,0.216
202412481,1248,87,1,5.074,0.221
202412481,1248,27,1,5.22,0.146
202412481,1248,5,1,5.521,0.3
202412481,1248,16,2,0.0,0.0
202412481,1248,44,2,0.257,0.257
202412481,1248,4,2,1.246,0.99
202412481,1248,81,2,2.203,0.957
202412481,1248,1,2,2.871,0.668
202412481,1248,30,2,3.081,0.21
202412481,1248,63,2,3.348,0.267
202412481,1248,12,2,3.591,0.243
202412481,1248,14,2,4.053,0.463
202412481,1248,18,2,4.666,0.612
202412481,1248,55,2,5.435,0.77
202412481,1248,23,2,5.821,0.386
202412481,1248,10,2,6.173,0.352
202412481,1248,7,2,6.844,0.671
202412481,1248,22,2,7.552,0.707
202412481,1248,20,2,8.093,0.542
202412481,1248,31,2,8.658,0.565
202412481,1248,87,2,9.07,0.412
202412481,1248,27,2,9.28,0.21
202412481,1248,5,2,10.21,0.931
202412481,1248,16,3,0.0,0.0
202412481,1248,44,3,1.08,1.08
202412481,1248,4,3,1.883,0.803
202412481,1248,81,3,3.177,1.294
202412481,1248,1,3,3.576,0.399
202412481,1248,30,3,4.671,1.094
202412481,1248,63,3,5.791,1.121
202412481,1248,12,3,6.743,0.952
202412481,1248,14,3,7.058,0.315
202412481,1248,18,3,8.456,1.398
202412481,1248,55,3,9.498,1.042
202412481,1248,23,3,10.85,1.352
202412481,1248,10,3,12.223,1.373
202412481,1248,7,3,13.206,0.983
202412481,1248,22,3,14.362,1.156
202412481,1248,20,3,15.555,1.193
202412481,1248,31,3,16.731,1.176
202412481,1248,87,3,17.445,0.714
202412481,1248,27,3,18.81,1.365
202412481,1248,5,3,20.095,1.285
202412481,1248,16,4,0.0,0.0
202412481,1248,44,4,0.607,0.607
202412481,1248,4,4,1.208,0.602
202412481,1248,81,4,1.758,0.55
202412481,1248,1,4,2.825,1.067
202412481,1248,30,4,3.804,0.979
202412481,1248,63,4,5.281,1.476
202412481,1248,12,4,6.714,1.433
202412481,1248,14,4,7.498,0.784
202412481,1248,18,4,8.785,1.287
202412481,1248,55,4,9.943,1.158
202412481,1248,23,4,11.338,1.395
202412481,1248,10,4,12.191,0.853
202412481,1248,7,4,13.328,1.137
202412481,1248,22,4,15.242,1.914
202412481,1248,20,4,15.852,0.611
202412481,1248,31,4,17.375,1.523
202412481,1248,87,4,18.523,1.147
202412481,1248,27,4,19.303,0.78
202412481,1248,5,4,21.095,1.792
202412481,1248,16,5,0.0,0.0
202412481,1248,44,5,2.121,2.121
202412481,1248,4,5,4.478,2.358
202412481,1248,81,5,6.532,2.054
202412481,1248,1,5,7.154,0.621
202412481,1248,30,5,8.508,1.355
202412481,1248,63,5,9.418,0.91
202412481,1248,12,5,11.506,2.088
202412481,1248,14,5,12.426,0.92
202412481,1248,18,5,13.836,1.411
202412481,1248,55,5,15.434,1.597
202412481,1248,23,5,16.395,0.961
202412481,1248,10,5,18.261,1.867
202412481,1248,7,5,19.862,1.6
202412481,1248,22,5,21.587,1.726
202412481,1248,20,5,23.353,1.765
202412481,1248,31,5,25.079,1.726
202412481,1248,87,5,26.899,1.82
202412481,1248,27,5,28.523,1.624
202412481,1248,5,5,30.005,1.482
202412501,1250,16,1,0.0,0.0
202412501,1250,44,1,0.107,0.107
202412501,1250,4,1,0.346,0.24
202412501,1250,81,1,0.668,0.322
202412501,1250,1,1,1.094,0.426
202412501,1250,30,1,1.514,0.421
202412501,1250,63,1,1.95,0.435
202412501,1250,12,1,2.367,0.417
202412501,1250,14,1,2.671,0.305
202412501,1250,18,1,3.118,0.447
202412501,1250,55,1,3.473,0.355
202412501,1250,23,1,3.972,0.499
202412501,1250,10,1,4.229,0.256
202412501,1250,7,1,4.724,0.495
202412501,1250,22,1,5.03,0.306
202412501,1250,20,1,5.322,0.292
202412501,1250,31,1,5.724,0.402
202412501,1250,87,1,6.214,0.49
202412501,1250,27,1,6.463,0.249
202412501,1250,5,1,6.613,0.15
202412501,1250,16,2,0.0,0.0
202412501,1250,44,2,0.808,0.808
202412501,1250,4,2,1.593,0.784
202412501,1250,81,2,2.333,0.74
202412501,1250,1,2,3.245,0.912
202412501,1250,30,2,3.513,0.268
202412501,1250,63,2,4.411,0.898
202412501,1250,12,2,4.791,0.38
202412501,1250,14,2,5.79,0.999
202412501,1250,18,2,6.7,0.91
202412501,1250,55,2,7.572,0.872
202412501,1250,23,2,7.902,0.331
202412501,1250,10,2,8.889,0.986
202412501,1250,7,2,9.486,0.597
202412501,1250,22,2,9.767,0.281
202412501,1250,20,2,10.749,0.982
202412501,1250,31,2,11.473,0.724
202412501,1250,87,2,12.087,0.614
202412501,1250,27,2,12.608,0.521
202412501,1250,5,2,13.197,0.589
202412501,1250,16,3,0.0,0.0
202412501,1250,44,3,1.419,1.419
202412501,1250,4,3,2.69,1.27
202412501,1250,81,3,3.338,0.649
202412501,1250,1,3,3.99,0.652
202412501,1250,30,3,4.395,0.405
202412501,1250,63,3,5.699,1.304
202412501,1250,12,3,6.593,0.894
202412501,1250,14,3,7.403,0.81
202412501,1250,18,3,7.868,0.464
202412501,1250,55,3,8.504,0.636
202412501,1250,23,3,9.396,0.892
202412501,1250,10,3,10.824,1.428
202412501,1250,7,3,11.836,1.012
202412501,1250,22,3,12.642,0.805
202412501,1250,20,3,13.618,0.976
202412501,1250,31,3,14.129,0.512
202412501,1250,87,3,14.644,0.515
202412501,1250,27,3,15.164,0.52
202412501,1250,5,3,15.86,0.696
202412501,1250,16,4,0.0,0.0
202412501,1250,44,4,1.941,1.941
202412501,1250,4,4,2.855,0.913
202412501,1250,81,4,4.553,1.698
202412501,1250,1,4,6.048,1.496
202412501,1250,30,4,7.038,0.99
202412501,1250,63,4,7.836,0.797
202412501,1250,12,4,8.271,0.435
202412501,1250,14,4,9.193,0.922
202412501,1250,18,4,10.115,0.923
202412501,1250,55,4,11.197,1.081
202412501,1250,23,4,12.786,1.589
202412501,1250,10,4,13.893,1.107
202412501,1250,7,4,14.612,0.719
202412501,1250,22,4,16.179,1.567
202412501,1250,20,4,18.042,1.863
202412501,1250,31,4,19.18,1.138
202412501,1250,87,4,19.768,0.588
202412501,1250,27,4,20.207,0.44
202412501,1250,5,4,20.856,0.649
202412501,1250,16,5,0.0,0.0
202412501,1250,44,5,2.048,2.048
202412501,1250,4,5,3.285,1.237
202412501,1250,81,5,4.901,1.615
202412501,1250,1,5,6.605,1.704
202412501,1250,30,5,8.668,2.063
202412501,1250,63,5,11.107,2.439
202412501,1250,12,5,11.698,0.592
202412501,1250,14,5,13.058,1.359
202412501,1250,18,5,14.385,1.328
202412501,1250,55,5,16.155,1.769
202412501,1250,23,5,16.91,0.755
202412501,1250,10,5,18.658,1.748
202412501,1250,7,5,20.073,1.415
202412501,1250,22,5,21.646,1.573
202412501,1250,20,5,23.081,1.436
202412501,1250,31,5,24.635,1.554
202412501,1250,87,5,25.544,0.909
202412501,1250,27,5,27.433,1.889
202412501,1250,5,5,29.514,2.081
202412511,1251,16,1,0.0,0.0
202412511,1251,44,1,0.496,0.496
202412511,1251,4,1,0.78,0.285
202412511,1251,81,1,0.961,0.181
202412511,1251,1,1,1.151,0.19
202412511,1251,30,1,1.326,0.176
202412511,1251,63,1,1.69,0.363
202412511,1251,12,1,2.02,0.33
202412511,1251,14,1,2.258,0.238
202412511,1251,18,1,2.543,0.285
202412511,1251,55,1,2.979,0.437
202412511,1251,23,1,3.43,0.451
202412511,1251,10,1,3.728,0.297
202412511,1251,7,1,4.015,0.288
202412511,1251,22,1,4.261,0.246
202412511,1251,20,1,4.474,0.213
202412511,1251,31,1,4.671,0.197
202412511,1251,87,1,5.046,0.375
202412511,1251,27,1,5.179,0.132
202412511,1251,5,1,5.541,0.363
202412511,1251,16,2,0.0,0.0
202412511,1251,44,2,0.917,0.917
202412511,1251,4,2,1.603,0.686
202412511,1251,81,2,2.515,0.912
202412511,1251,1,2,2.955,0.439
202412511,1251,30,2,3.707,0.752
202412511,1251,63,2,4.005,0.298
202412511,1251,12,2,4.222,0.217
202412511,1251,14,2,4.894,0.672
202412511,1251,18,2,5.286,0.392
202412511,1251,55,2,5.639,0.353
202412511,1251,23,2,6.176,0.537
202412511,1251,10,2,6.602,0.426
202412511,1251,7,2,7.128,0.526
202412511,1251,22,2,7.723,0.596
202412511,1251,20,2,8.223,0.5
202412511,1251,31,2,8.647,0.424
202412511,1251,87,2,9.136,0.489
202412511,1251,27,2,9.523,0.387
202412511,1251,5,2,10.379,0.857
202412511,1251,16,3,0.0,0.0
202412511,1251,44,3,0.54,0.54
202412511,1251,4,3,1.977,1.437
202412511,1251,81,3,3.301,1.325
202412511,1251,1,3,4.538,1.237
202412511,1251,30,3,4.851,0.314
202412511,1251,63,3,5.84,0.988
202412511,1251,12,3,6.653,0.813
202412511,1251,14,3,7.378,0.725
202412511,1251,18,3,8.567,1.189
202412511,1251,55,3,8.972,0.405
202412511,1251,23,3,10.07,1.097
202412511,1251,10,3,11.264,1.195
202412511,1251,7,3,12.03,0.766
202412511,1251,22,3,12.44,0.41
202412511,1251,20,3,13.579,1.14
202412511,1251,31,3,14.168,0.589
202412511,1251,87,3,14.966,0.797
202412511,1251,27,3,15.76,0.794
202412511,1251,5,3,17.187,1.428
202412511,1251,16,4,0.0,0.0
202412511,1251,44,4,0.774,0.774
202412511,1251,4,4,2.746,1.972
202412511,1251,81,4,4.198,1.453
202412511,1251,1,4,5.767,1.569
202412511,1251,30,4,7.582,1.814
202412511,1251,63,4,8.469,0.887
202412511,1251,12,4,8.909,0.439
202412511,1251,14,4,10.726,1.818
202412511,1251,18,4,11.809,1.083
202412511,1251,55,4,13.674,1.865
202412511,1251,23,4,14.909,1.235
202412511,1251,10,4,16.876,1.967
202412511,1251,7,4,17.98,1.105
202412511,1251,22,4,18.942,0.962
202412511,1251,20,4,20.448,1.506
202412511,1251,31,4,21.984,1.536
202412511,1251,87,4,22.63,0.646
202412511,1251,27,4,24.129,1.499
202412511,1251,5,4,24.961,0.832
202412511,1251,16,5,0.0,0.0
202412511,1251,44,5,2.229,2.229
202412511,1251,4,5,2.789,0.56
202412511,1251,81,5,5.233,2.444
202412511,1251,1,5,7.481,2.247
202412511,1251,30,5,8.1,0.62
202412511,1251,63,5,10.29,2.19
202412511,1251,12,5,12.018,1.728
202412511,1251,14,5,13.226,1.208
202412511,1251,18,5,14.94,1.714
202412511,1251,55,5,16.095,1.156
202412511,1251,23,5,18.343,2.247
202412511,1251,10,5,20.443,2.1
202412511,1251,7,5,22.825,2.382
202412511,1251,22,5,24.371,1.546
202412511,1251,20,5,25.385,1.014
202412511,1251,31,5,26.032,0.647
202412511,1251,87,5,27.074,1.042
202412511,1251,27,5,28.528,1.454
202412511,1251,5,5,29.096,0.568
202412521,1252,16,1,0.0,0.0
202412521,1252,44,1,0.386,0.386
202412521,1252,4,1,0.56,0.174
