session_key,meeting_key,driver_number,lap_number,gap_to_leader,interval
202312431,1243,14,4,10.684,0.797
202312431,1243,18,4,11.217,0.533
202312431,1243,55,4,12.943,1.726
202312431,1243,23,4,14.844,1.901
202312431,1243,10,4,16.397,1.554
202312431,1243,7,4,18.377,1.98
202312431,1243,22,4,19.492,1.115
202312431,1243,20,4,21.269,1.777
202312431,1243,31,4,23.238,1.969
202312431,1243,87,4,24.409,1.171
202312431,1243,27,4,25.395,0.986
202312431,1243,5,4,26.901,1.506
202312431,1243,16,5,0.0,0.0
202312431,1243,44,5,1.192,1.192
202312431,1243,4,5,2.199,1.007
202312431,1243,81,5,4.565,2.366
202312431,1243,1,5,6.192,1.627
202312431,1243,30,5,7.239,1.047
202312431,1243,63,5,8.021,0.781
202312431,1243,12,5,10.253,2.232
202312431,1243,14,5,12.343,2.09
202312431,1243,18,5,13.535,1.192
202312431,1243,55,5,15.29,1.755
202312431,1243,23,5,16.484,1.195
202312431,1243,10,5,17.38,0.895
202312431,1243,7,5,19.325,1.946
202312431,1243,22,5,20.72,1.395
202312431,1243,20,5,21.837,1.116
202312431,1243,31,5,22.638,0.802
202312431,1243,87,5,24.6,1.962
202312431,1243,27,5,26.252,1.652
202312431,1243,5,5,27.546,1.294
202312441,1244,16,1,0.0,0.0
202312441,1244,44,1,0.219,0.219
202312441,1244,4,1,0.393,0.174
202312441,1244,81,1,0.681,0.288
202312441,1244,1,1,0.924,0.243
202312441,1244,30,1,1.322,0.398
202312441,1244,63,1,1.53,0.208
202312441,1244,12,1,1.925,0.396
202312441,1244,14,1,2.231,0.306
202312441,1244,18,1,2.394,0.162
202312441,1244,55,1,2.506,0.112
202312441,1244,23,1,2.958,0.452
202312441,1244,10,1,3.18,0.223
202312441,1244,7,1,3.443,0.263
202312441,1244,22,1,3.623,0.18
202312441,1244,20,1,3.757,0.134
202312441,1244,31,1,4.066,0.309
202312441,1244,87,1,4.378,0.311
202312441,1244,27,1,4.571,0.194
202312441,1244,5,1,4.819,0.248
202312441,1244,16,2,0.0,0.0
202312441,1244,44,2,0.262,0.262
202312441,1244,4,2,1.097,0.835
202312441,1244,81,2,1.533,0.436
202312441,1244,1,2,2.217,0.684
202312441,1244,30,2,2.786,0.57
202312441,1244,63,2,3.774,0.988
202312441,1244,12,2,4.62,0.846
202312441,1244,14,2,5.028,0.409
202312441,1244,18,2,5.522,0.494
202312441,1244,55,2,5.98,0.458
202312441,1244,23,2,6.682,0.702
202312441,1244,10,2,7.483,0.801
202312441,1244,7,2,8.103,0.62
202312441,1244,22,2,8.333,0.229
202312441,1244,20,2,8.826,0.494
202312441,1244,31,2,9.535,0.709
202312441,1244,87,2,10.218,0.683
202312441,1244,27,2,10.883,0.665
202312441,1244,5,2,11.806,0.923
202312441,1244,16,3,0.0,0.0
202312441,1244,44,3,0.504,0.504
202312441,1244,4,3,1.729,1.226
202312441,1244,81,3,3.181,1.451
202312441,1244,1,3,4.038,0.858
202312441,1244,30,3,5.069,1.031
202312441,1244,63,3,5.638,0.569
202312441,1244,12,3,6.042,0.404
202312441,1244,14,3,6.403,0.361
202312441,1244,18,3,6.858,0.455
202312441,1244,55,3,7.877,1.019
202312441,1244,23,3,9.112,1.235
202312441,1244,10,3,9.566,0.454
202312441,1244,7,3,10.001,0.435
202312441,1244,22,3,11.16,1.159
202312441,1244,20,3,11.538,0.378
202312441,1244,31,3,12.819,1.28
202312441,1244,87,3,14.008,1.19
202312441,1244,27,3,14.594,0.586
202312441,1244,5,3,15.203,0.609
202312441,1244,16,4,0.0,0.0
202312441,1244,44,4,1.974,1.974
202312441,1244,4,4,2.537,0.563
202312441,1244,81,4,4.31,1.773
202312441,1244,1,4,4.779,0.469
202312441,1244,30,4,6.776,1.997
202312441,1244,63,4,8.274,1.498
202312441,1244,12,4,8.758,0.485
202312441,1244,14,4,10.575,1.817
202312441,1244,18,4,11.143,0.568
202312441,1244,55,4,11.759,0.616
202312441,1244,23,4,12.645,0.886
202312441,1244,10,4,13.514,0.869
202312441,1244,7,4,15.284,1.769
202312441,1244,22,4,16.673,1.39
202312441,1244,20,4,17.824,1.151
202312441,1244,31,4,19.754,1.93
202312441,1244,87,4,20.444,0.69
202312441,1244,27,4,21.39,0.946
202312441,1244,5,4,23.383,1.993
202312441,1244,16,5,0.0,0.0
202312441,1244,44,5,1.123,1.123
202312441,1244,4,5,1.69,0.567
202312441,1244,81,5,3.787,2.098
202312441,1244,1,5,5.131,1.344
202312441,1244,30,5,5.708,0.577
202312441,1244,63,5,7.837,2.129
202312441,1244,12,5,9.249,1.411
202312441,1244,14,5,10.783,1.534
202312441,1244,18,5,13.154,2.37
202312441,1244,55,5,14.839,1.685
202312441,1244,23,5,16.651,1.812
202312441,1244,10,5,17.838,1.188
202312441,1244,7,5,19.387,1.549
202312441,1244,22,5,21.608,2.221
202312441,1244,20,5,24.027,2.419
202312441,1244,31,5,24.999,0.971
202312441,1244,87,5,27.214,2.215
202312441,1244,27,5,28.32,1.106
202312441,1244,5,5,29.107,0.787
202312451,1245,16,1,0.0,0.0
202312451,1245,44,1,0.123,0.123
202312451,1245,4,1,0.28,0.157
202312451,1245,81,1,0.54,0.26
202312451,1245,1,1,0.696,0.156
202312451,1245,30,1,1.026,0.331
202312451,1245,63,1,1.343,0.317
202312451,1245,12,1,1.699,0.356
202312451,1245,14,1,1.831,0.132
202312451,1245,18,1,2.14,0.308
202312451,1245,55,1,2.394,0.255
202312451,1245,23,1,2.498,0.103
202312451,1245,10,1,2.974,0.476
202312451,1245,7,1,3.183,0.209
202312451,1245,22,1,3.407,0.224
202312451,1245,20,1,3.577,0.17
202312451,1245,31,1,4.023,0.447
202312451,1245,87,1,4.415,0.392
202312451,1245,27,1,4.571,0.156
202312451,1245,5,1,4.868,0.297
202312451,1245,16,2,0.0,0.0
202312451,1245,44,2,0.827,0.827
202312451,1245,4,2,1.337,0.51
202312451,1245,81,2,1.545,0.209
202312451,1245,1,2,2.058,0.513
202312451,1245,30,2,2.793,0.735
202312451,1245,63,2,3.167,0.375
202312451,1245,12,2,3.393,0.226
202312451,1245,14,2,3.994,0.601
202312451,1245,18,2,4.56,0.566
202312451,1245,55,2,5.255,0.695
202312451,1245,23,2,6.157,0.902
202312451,1245,10,2,6.422,0.265
202312451,1245,7,2,6.672,0.25
202312451,1245,22,2,7.307,0.635
202312451,1245,20,2,7.565,0.258
202312451,1245,31,2,8.249,0.684
202312451,1245,87,2,8.63,0.381
202312451,1245,27,2,9.481,0.85
202312451,1245,5,2,10.223,0.742
202312451,1245,16,3,0.0,0.0
202312451,1245,44,3,0.794,0.794
202312451,1245,4,3,1.917,1.123
202312451,1245,81,3,3.337,1.42
202312451,1245,1,3,4.012,0.675
202312451,1245,30,3,4.864,0.852
202312451,1245,63,3,5.417,0.553
202312451,1245,12,3,6.778,1.361
202312451,1245,14,3,7.135,0.358
202312451,1245,18,3,8.615,1.479
202312451,1245,55,3,10.063,1.448
202312451,1245,23,3,10.724,0.661
202312451,1245,10,3,11.027,0.304
202312451,1245,7,3,11.797,0.77
202312451,1245,22,3,12.398,0.601
202312451,1245,20,3,13.675,1.277
202312451,1245,31,3,15.124,1.449
202312451,1245,87,3,15.542,0.419
202312451,1245,27,3,15.86,0.318
202312451,1245,5,3,16.655,0.795
202312451,1245,16,4,0.0,0.0
202312451,1245,44,4,0.699,0.699
202312451,1245,4,4,1.615,0.916
202312451,1245,81,4,3.258,1.643
202312451,1245,1,4,4.066,0.808
202312451,1245,30,4,4.859,0.793
202312451,1245,63,4,5.879,1.02
202312451,1245,12,4,7.211,1.333
202312451,1245,14,4,8.617,1.405
202312451,1245,18,4,9.709,1.092
202312451,1245,55,4,11.652,1.943
202312451,1245,23,4,12.969,1.317
202312451,1245,10,4,14.441,1.473
202312451,1245,7,4,15.087,0.645
202312451,1245,22,4,16.365,1.279
202312451,1245,20,4,17.914,1.549
202312451,1245,31,4,19.596,1.682
202312451,1245,87,4,21.312,1.716
202312451,1245,27,4,22.352,1.04
202312451,1245,5,4,22.961,0.609
202312451,1245,16,5,0.0,0.0
202312451,1245,44,5,2.352,2.352
202312451,1245,4,5,4.553,2.202
202312451,1245,81,5,6.323,1.769
202312451,1245,1,5,7.564,1.241
202312451,1245,30,5,8.73,1.166
202312451,1245,63,5,10.852,2.123
202312451,1245,12,5,13.264,2.411
202312451,1245,14,5,14.26,0.996
202312451,1245,18,5,15.026,0.766
202312451,1245,55,5,17.471,2.445
202312451,1245,23,5,19.751,2.28
202312451,1245,10,5,20.704,0.953
202312451,1245,7,5,21.906,1.202
202312451,1245,22,5,23.904,1.998
202312451,1245,20,5,25.589,1.685
202312451,1245,31,5,27.197,1.608
202312451,1245,87,5,27.774,0.577
202312451,1245,27,5,30.005,2.231
202312451,1245,5,5,31.346,1.341
202312461,1246,16,1,0.0,0.0
202312461,1246,44,1,0.432,0.432
202312461,1246,4,1,0.565,0.133
202312461,1246,81,1,0.723,0.157
202312461,1246,1,1,0.966,0.244
202312461,1246,30,1,1.076,0.11
202312461,1246,63,1,1.381,0.305
202312461,1246,12,1,1.743,0.362
202312461,1246,14,1,1.912,0.169
202312461,1246,18,1,2.401,0.489
202312461,1246,55,1,2.863,0.461
202312461,1246,23,1,3.147,0.284
202312461,1246,10,1,3.616,0.47
202312461,1246,7,1,3.846,0.229
202312461,1246,22,1,4.014,0.169
202312461,1246,20,1,4.183,0.168
202312461,1246,31,1,4.338,0.155
202312461,1246,87,1,4.833,0.494
202312461,1246,27,1,5.251,0.419
202312461,1246,5,1,5.384,0.133
202312461,1246,16,2,0.0,0.0
202312461,1246,44,2,0.822,0.822
202312461,1246,4,2,1.144,0.322
202312461,1246,81,2,1.683,0.539
202312461,1246,1,2,2.281,0.599
202312461,1246,30,2,3.022,0.74
202312461,1246,63,2,3.86,0.838
202312461,1246,12,2,4.217,0.357
202312461,1246,14,2,5.126,0.909
202312461,1246,18,2,5.439,0.313
202312461,1246,55,2,6.279,0.84
202312461,1246,23,2,6.856,0.578
202312461,1246,10,2,7.174,0.318
202312461,1246,7,2,7.752,0.578
202312461,1246,22,2,8.269,0.517
202312461,1246,20,2,9.159,0.89
202312461,1246,31,2,9.607,0.448
202312461,1246,87,2,10.286,0.679
202312461,1246,27,2,10.929,0.643
202312461,1246,5,2,11.518,0.588
202312461,1246,16,3,0.0,0.0
202312461,1246,44,3,1.446,1.446
202312461,1246,4,3,2.575,1.129
202312461,1246,81,3,3.824,1.249
202312461,1246,1,3,4.266,0.442
202312461,1246,30,3,5.694,1.428
202312461,1246,63,3,6.471,0.777
202312461,1246,12,3,6.947,0.476
202312461,1246,14,3,8.048,1.101
202312461,1246,18,3,9.455,1.407
202312461,1246,55,3,10.599,1.144
202312461,1246,23,3,11.011,0.412
202312461,1246,10,3,11.599,0.588
202312461,1246,7,3,12.971,1.372
202312461,1246,22,3,13.393,0.422
202312461,1246,20,3,14.219,0.826
202312461,1246,31,3,15.119,0.9
202312461,1246,87,3,15.859,0.739
202312461,1246,27,3,16.979,1.12
202312461,1246,5,3,17.735,0.756
202312461,1246,16,4,0.0,0.0
202312461,1246,44,4,1.67,1.67
202312461,1246,4,4,3.208,1.537
202312461,1246,81,4,4.699,1.491
202312461,1246,1,4,5.638,0.939
202312461,1246,30,4,6.457,0.818
202312461,1246,63,4,8.191,1.734
202312461,1246,12,4,8.841,0.65
202312461,1246,14,4,9.908,1.068
202312461,1246,18,4,11.802,1.893
202312461,1246,55,4,13.621,1.819
202312461,1246,23,4,14.441,0.821
202312461,1246,10,4,15.079,0.638
202312461,1246,7,4,15.774,0.695
202312461,1246,22,4,16.223,0.449
202312461,1246,20,4,17.022,0.798
202312461,1246,31,4,17.815,0.793
202312461,1246,87,4,18.604,0.789
202312461,1246,27,4,19.348,0.745
202312461,1246,5,4,20.913,1.565
202312461,1246,16,5,0.0,0.0
202312461,1246,44,5,1.216,1.216
202312461,1246,4,5,2.346,1.13
202312461,1246,81,5,3.563,1.218
202312461,1246,1,5,4.915,1.352
202312461,1246,30,5,6.836,1.92
202312461,1246,63,5,7.795,0.959
202312461,1246,12,5,8.379,0.584
202312461,1246,14,5,10.313,1.934
202312461,1246,18,5,12.792,2.479
202312461,1246,55,5,14.816,2.024
202312461,1246,23,5,16.017,1.202
202312461,1246,10,5,17.184,1.167
202312461,1246,7,5,18.607,1.423
202312461,1246,22,5,19.517,0.91
202312461,1246,20,5,21.37,1.853
202312461,1246,31,5,22.396,1.026
202312461,1246,87,5,23.822,1.425
202312461,1246,27,5,25.328,1.506
202312461,1246,5,5,25.992,0.664
202312471,1247,16,1,0.0,0.0
202312471,1247,44,1,0.428,0.428
202312471,1247,4,1,0.538,0.11
202312471,1247,81,1,0.741,0.204
202312471,1247,1,1,1.168,0.426
202312471,1247,30,1,1.309,0.141
202312471,1247,63,1,1.556,0.247
202312471,1247,12,1,1.719,0.163
202312471,1247,14,1,2.033,0.314
202312471,1247,18,1,2.298,0.265
202312471,1247,55,1,2.547,0.249
202312471,1247,23,1,3.046,0.499
202312471,1247,10,1,3.402,0.357
202312471,1247,7,1,3.532,0.13
202312471,1247,22,1,3.819,0.287
202312471,1247,20,1,4.087,0.268
202312471,1247,31,1,4.399,0.312
202312471,1247,87,1,4.717,0.317
202312471,1247,27,1,5.132,0.415
202312471,1247,5,1,5.427,0.295
202312471,1247,16,2,0.0,0.0
202312471,1247,44,2,0.927,0.927
202312471,1247,4,2,1.558,0.63
202312471,1247,81,2,2.323,0.766
202312471,1247,1,2,3.072,0.749
202312471,1247,30,2,3.42,0.348
202312471,1247,63,2,3.973,0.552
202312471,1247,12,2,4.896,0.923
202312471,1247,14,2,5.473,0.578
202312471,1247,18,2,6.375,0.902
202312471,1247,55,2,7.265,0.89
202312471,1247,23,2,7.799,0.534
202312471,1247,10,2,8.113,0.313
202312471,1247,7,2,8.854,0.741
202312471,1247,22,2,9.264,0.411
202312471,1247,20,2,9.699,0.434
202312471,1247,31,2,10.512,0.813
202312471,1247,87,2,10.824,0.312
202312471,1247,27,2,11.272,0.448
202312471,1247,5,2,11.73,0.458
202312471,1247,16,3,0.0,0.0
202312471,1247,44,3,0.519,0.519
202312471,1247,4,3,1.053,0.534
202312471,1247,81,3,2.202,1.148
202312471,1247,1,3,3.092,0.891
202312471,1247,30,3,4.203,1.111
202312471,1247,63,3,5.123,0.92
202312471,1247,12,3,6.281,1.158
202312471,1247,14,3,7.228,0.947
202312471,1247,18,3,7.889,0.661
202312471,1247,55,3,9.244,1.355
202312471,1247,23,3,10.525,1.281
202312471,1247,10,3,11.712,1.187
202312471,1247,7,3,12.195,0.482
202312471,1247,22,3,13.556,1.361
202312471,1247,20,3,14.641,1.085
202312471,1247,31,3,15.825,1.184
202312471,1247,87,3,16.976,1.151
202312471,1247,27,3,17.282,0.306
202312471,1247,5,3,17.784,0.502
202312471,1247,16,4,0.0,0.0
202312471,1247,44,4,0.962,0.962
202312471,1247,4,4,1.67,0.708
202312471,1247,81,4,3.503,1.833
202312471,1247,1,4,4.961,1.458
202312471,1247,30,4,5.811,0.851
202312471,1247,63,4,7.595,1.784
202312471,1247,12,4,8.599,1.004
202312471,1247,14,4,9.138,0.539
202312471,1247,18,4,10.228,1.09
202312471,1247,55,4,11.947,1.719
202312471,1247,23,4,12.675,0.729
202312471,1247,10,4,13.868,1.192
202312471,1247,7,4,15.696,1.828
202312471,1247,22,4,16.281,0.585
202312471,1247,20,4,18.24,1.959
202312471,1247,31,4,20.166,1.926
202312471,1247,87,4,21.462,1.296
202312471,1247,27,4,23.072,1.609
202312471,1247,5,4,24.07,0.999
202312471,1247,16,5,0.0,0.0
202312471,1247,44,5,1.657,1.657
202312471,1247,4,5,2.697,1.04
202312471,1247,81,5,3.419,0.722
202312471,1247,1,5,5.203,1.784
202312471,1247,30,5,5.84,0.637
202312471,1247,63,5,8.189,2.348
202312471,1247,12,5,9.347,1.158
202312471,1247,14,5,10.985,1.638
202312471,1247,18,5,11.624,0.638
202312471,1247,55,5,14.051,2.427
202312471,1247,23,5,15.262,1.212
202312471,1247,10,5,15.875,0.613
202312471,1247,7,5,17.75,1.875
202312471,1247,22,5,18.601,0.851
202312471,1247,20,5,20.113,1.512
202312471,1247,31,5,21.906,1.793
202312471,1247,87,5,22.936,1.03
202312471,1247,27,5,23.48,0.544
202312471,1247,5,5,25.526,2.046
202312481,1248,16,1,0.0,0.0
202312481,1248,44,1,0.126,0.126
202312481,1248,4,1,0.575,0.45
202312481,1248,81,1,1.008,0.433
202312481,1248,1,1,1.142,0.134
202312481,1248,30,1,1.602,0.46
202312481,1248,63,1,2.077,0.475
202312481,1248,12,1,2.358,0.281
202312481,1248,14,1,2.853,0.495
202312481,1248,18,1,2.995,0.142
202312481,1248,55,1,3.422,0.427
202312481,1248,23,1,3.92,0.498
202312481,1248,10,1,4.171,0.251
202312481,1248,7,1,4.399,0.228
202312481,1248,22,1,4.612,0.213
202312481,1248,20,1,4.956,0.344
202312481,1248,31,1,5.174,0.218
202312481,1248,87,1,5.326,0.153
202312481,1248,27,1,5.521,0.195
202312481,1248,5,1,5.831,0.31
202312481,1248,16,2,0.0,0.0
202312481,1248,44,2,0.996,0.996
202312481,1248,4,2,1.824,0.829
202312481,1248,81,2,2.478,0.654
202312481,1248,1,2,3.015,0.537
202312481,1248,30,2,3.651,0.635
202312481,1248,63,2,4.578,0.927
202312481,1248,12,2,5.02,0.442
202312481,1248,14,2,5.595,0.575
202312481,1248,18,2,6.565,0.97
202312481,1248,55,2,7.009,0.444
202312481,1248,23,2,7.677,0.668
202312481,1248,10,2,8.196,0.52
202312481,1248,7,2,8.804,0.608
202312481,1248,22,2,9.718,0.914
202312481,1248,20,2,9.972,0.254
202312481,1248,31,2,10.288,0.316
202312481,1248,87,2,10.582,0.294
202312481,1248,27,2,10.971,0.389
202312481,1248,5,2,11.411,0.44
202312481,1248,16,3,0.0,0.0
202312481,1248,44,3,1.007,1.007
202312481,1248,4,3,1.924,0.917
202312481,1248,81,3,2.679,0.754
202312481,1248,1,3,3.948,1.269
202312481,1248,30,3,5.388,1.44
202312481,1248,63,3,6.299,0.911
202312481,1248,12,3,7.478,1.179
202312481,1248,14,3,8.972,1.495
202312481,1248,18,3,10.357,1.385
202312481,1248,55,3,11.594,1.237
202312481,1248,23,3,12.148,0.554
202312481,1248,10,3,13.394,1.246
202312481,1248,7,3,14.494,1.1
202312481,1248,22,3,15.203,0.709
202312481,1248,20,3,15.599,0.396
202312481,1248,31,3,17.028,1.429
202312481,1248,87,3,18.056,1.028
202312481,1248,27,3,19.485,1.429
202312481,1248,5,3,20.258,0.773
202312481,1248,16,4,0.0,0.0
202312481,1248,44,4,0.97,0.97
202312481,1248,4,4,2.051,1.081
202312481,1248,81,4,3.478,1.427
202312481,1248,1,4,4.425,0.947
202312481,1248,30,4,5.85,1.425
202312481,1248,63,4,6.393,0.543
202312481,1248,12,4,7.95,1.557
202312481,1248,14,4,8.615,0.665
202312481,1248,18,4,10.6,1.985
202312481,1248,55,4,11.496,0.895
202312481,1248,23,4,12.577,1.081
202312481,1248,10,4,14.341,1.764
202312481,1248,7,4,15.002,0.661
202312481,1248,22,4,16.14,1.137
202312481,1248,20,4,17.019,0.879
202312481,1248,31,4,18.176,1.157
202312481,1248,87,4,18.966,0.79
202312481,1248,27,4,20.795,1.829
202312481,1248,5,4,21.995,1.2
202312481,1248,16,5,0.0,0.0
202312481,1248,44,5,2.336,2.336
202312481,1248,4,5,3.308,0.972
202312481,1248,81,5,5.476,2.167
202312481,1248,1,5,6.143,0.667
202312481,1248,30,5,8.035,1.892
202312481,1248,63,5,10.182,2.147
202312481,1248,12,5,12.328,2.146
202312481,1248,14,5,12.889,0.561
202312481,1248,18,5,13.956,1.067
202312481,1248,55,5,16.114,2.158
202312481,1248,23,5,17.059,0.944
202312481,1248,10,5,18.388,1.329
202312481,1248,7,5,20.592,2.205
202312481,1248,22,5,22.907,2.315
202312481,1248,20,5,24.918,2.011
202312481,1248,31,5,26.261,1.343
202312481,1248,87,5,28.271,2.01
202312481,1248,27,5,30.291,2.021
202312481,1248,5,5,31.787,1.496
202312501,1250,16,1,0.0,0.0
202312501,1250,44,1,0.476,0.476
202312501,1250,4,1,0.846,0.37
202312501,1250,81,1,1.099,0.253
202312501,1250,1,1,1.542,0.443
202312501,1250,30,1,1.671,0.129
202312501,1250,63,1,1.807,0.136
202312501,1250,12,1,2.267,0.46
202312501,1250,14,1,2.733,0.466
202312501,1250,18,1,2.92,0.187
202312501,1250,55,1,3.351,0.431
202312501,1250,23,1,3.764,0.413
202312501,1250,10,1,4.161,0.398
202312501,1250,7,1,4.605,0.444
202312501,1250,22,1,4.706,0.101
202312501,1250,20,1,5.134,0.428
202312501,1250,31,1,5.449,0.315
202312501,1250,87,1,5.72,0.271
202312501,1250,27,1,5.937,0.217
202312501,1250,5,1,6.147,0.21
202312501,1250,16,2,0.0,0.0
202312501,1250,44,2,0.243,0.243
202312501,1250,4,2,1.204,0.961
202312501,1250,81,2,1.743,0.539
202312501,1250,1,2,2.055,0.312
202312501,1250,30,2,2.998,0.943
202312501,1250,63,2,3.636,0.638
202312501,1250,12,2,3.845,0.209
202312501,1250,14,2,4.753,0.908
202312501,1250,18,2,5.052,0.299
202312501,1250,55,2,5.265,0.213
202312501,1250,23,2,6.22,0.955
202312501,1250,10,2,6.665,0.445
202312501,1250,7,2,7.084,0.419
202312501,1250,22,2,7.369,0.284
202312501,1250,20,2,7.786,0.417
202312501,1250,31,2,8.709,0.923
202312501,1250,87,2,9.624,0.914
202312501,1250,27,2,10.516,0.892
202312501,1250,5,2,11.363,0.847
202312501,1250,16,3,0.0,0.0
202312501,1250,44,3,0.966,0.966
202312501,1250,4,3,2.053,1.086
202312501,1250,81,3,2.778,0.725
202312501,1250,1,3,3.589,0.811
202312501,1250,30,3,4.903,1.314
202312501,1250,63,3,5.478,0.575
202312501,1250,12,3,6.915,1.437
202312501,1250,14,3,8.385,1.47
202312501,1250,18,3,8.888,0.503
202312501,1250,55,3,10.38,1.492
202312501,1250,23,3,11.866,1.486
202312501,1250,10,3,13.056,1.191
202312501,1250,7,3,13.981,0.924
202312501,1250,22,3,15.139,1.159
202312501,1250,20,3,16.33,1.191
202312501,1250,31,3,16.816,0.486
202312501,1250,87,3,17.174,0.358
202312501,1250,27,3,18.186,1.012
202312501,1250,5,3,19.094,0.908
202312501,1250,16,4,0.0,0.0
202312501,1250,44,4,1.45,1.45
202312501,1250,4,4,2.283,0.834
202312501,1250,81,4,3.221,0.938
202312501,1250,1,4,4.353,1.132
202312501,1250,30,4,4.876,0.523
202312501,1250,63,4,6.688,1.811
202312501,1250,12,4,8.09,1.402
202312501,1250,14,4,8.931,0.841
202312501,1250,18,4,9.831,0.9
202312501,1250,55,4,11.718,1.887
202312501,1250,23,4,12.479,0.762
202312501,1250,10,4,13.412,0.933
202312501,1250,7,4,13.827,0.415
202312501,1250,22,4,14.828,1.001
202312501,1250,20,4,15.553,0.725
202312501,1250,31,4,17.541,1.987
202312501,1250,87,4,18.686,1.145
202312501,1250,27,4,20.284,1.598
202312501,1250,5,4,21.395,1.111
202312501,1250,16,5,0.0,0.0
202312501,1250,44,5,1.29,1.29
202312501,1250,4,5,2.347,1.058
202312501,1250,81,5,3.692,1.345
202312501,1250,1,5,5.875,2.183
202312501,1250,30,5,8.336,2.462
202312501,1250,63,5,8.856,0.519
202312501,1250,12,5,10.17,1.314
202312501,1250,14,5,10.869,0.699
202312501,1250,18,5,12.214,1.345
202312501,1250,55,5,14.542,2.328
202312501,1250,23,5,15.518,0.976
202312501,1250,10,5,16.693,1.175
202312501,1250,7,5,18.941,2.248
202312501,1250,22,5,19.603,0.662
202312501,1250,20,5,20.521,0.918
202312501,1250,31,5,21.692,1.171
202312501,1250,87,5,24.005,2.313
202312501,1250,27,5,25.267,1.262
202312501,1250,5,5,26.274,1.007
202312511,1251,16,1,0.0,0.0
202312511,1251,44,1,0.157,0.157
202312511,1251,4,1,0.309,0.152
202312511,1251,81,1,0.702,0.393
202312511,1251,1,1,0.893,0.191
202312511,1251,30,1,1.332,0.439
202312511,1251,63,1,1.449,0.117
202312511,1251,12,1,1.584,0.135
202312511,1251,14,1,2.017,0.433
202312511,1251,18,1,2.303,0.286
202312511,1251,55,1,2.788,0.486
202312511,1251,23,1,3.064,0.275
202312511,1251,10,1,3.369,0.306
202312511,1251,7,1,3.846,0.477
202312511,1251,22,1,4.304,0.458
202312511,1251,20,1,4.747,0.442
202312511,1251,31,1,4.924,0.177
202312511,1251,87,1,5.321,0.397
202312511,1251,27,1,5.578,0.257
202312511,1251,5,1,5.75,0.172
202312511,1251,16,2,0.0,0.0
202312511,1251,44,2,0.535,0.535
202312511,1251,4,2,1.163,0.628
202312511,1251,81,2,1.982,0.819
202312511,1251,1,2,2.478,0.496
202312511,1251,30,2,3.376,0.898
202312511,1251,63,2,3.712,0.336
202312511,1251,12,2,4.578,0.866
202312511,1251,14,2,5.012,0.434
202312511,1251,18,2,5.504,0.493
202312511,1251,55,2,6.481,0.977
202312511,1251,23,2,7.399,0.918
202312511,1251,10,2,8.383,0.983
202312511,1251,7,2,8.633,0.25
202312511,1251,22,2,9.348,0.715
202312511,1251,20,2,9.877,0.529
202312511,1251,31,2,10.226,0.349
202312511,1251,87,2,10.754,0.529
202312511,1251,27,2,11.743,0.988
202312511,1251,5,2,12.678,0.935
202312511,1251,16,3,0.0,0.0
202312511,1251,44,3,0.941,0.941
202312511,1251,4,3,1.769,0.828
202312511,1251,81,3,2.412,0.643
202312511,1251,1,3,3.388,0.976
202312511,1251,30,3,4.448,1.06
202312511,1251,63,3,5.122,0.674
202312511,1251,12,3,5.479,0.357
202312511,1251,14,3,5.922,0.443
202312511,1251,18,3,7.185,1.262
202312511,1251,55,3,8.521,1.336
202312511,1251,23,3,9.921,1.4
202312511,1251,10,3,10.686,0.765
202312511,1251,7,3,12.181,1.495
202312511,1251,22,3,13.188,1.007
202312511,1251,20,3,14.095,0.907
202312511,1251,31,3,15.355,1.26
202312511,1251,87,3,15.91,0.555
202312511,1251,27,3,16.978,1.068
202312511,1251,5,3,17.753,0.775
202312511,1251,16,4,0.0,0.0
202312511,1251,44,4,1.45,1.45
202312511,1251,4,4,2.356,0.906
202312511,1251,81,4,2.871,0.514
202312511,1251,1,4,4.218,1.347
202312511,1251,30,4,5.014,0.796
202312511,1251,63,4,6.596,1.582
202312511,1251,12,4,7.38,0.784
202312511,1251,14,4,8.883,1.503
202312511,1251,18,4,10.533,1.65
202312511,1251,55,4,11.596,1.063
202312511,1251,23,4,13.269,1.673
202312511,1251,10,4,14.228,0.959
202312511,1251,7,4,15.182,0.953
202312511,1251,22,4,15.805,0.623
202312511,1251,20,4,16.21,0.405
202312511,1251,31,4,17.188,0.977
202312511,1251,87,4,18.123,0.935
202312511,1251,27,4,19.468,1.346
202312511,1251,5,4,20.873,1.404
202312511,1251,16,5,0.0,0.0
202312511,1251,44,5,2.224,2.224
202312511,1251,4,5,3.448,1.225
202312511,1251,81,5,4.171,0.723
202312511,1251,1,5,4.819,0.648
202312511,1251,30,5,6.474,1.655
202312511,1251,63,5,8.108,1.634
202312511,1251,12,5,8.98,0.871
202312511,1251,14,5,10.536,1.556
202312511,1251,18,5,12.411,1.875
202312511,1251,55,5,14.433,2.022
202312511,1251,23,5,14.958,0.525
202312511,1251,10,5,15.873,0.915
202312511,1251,7,5,17.349,1.476
202312511,1251,22,5,19.773,2.423
202312511,1251,20,5,21.944,2.172
202312511,1251,31,5,23.013,1.069
202312511,1251,87,5,23.943,0.93
202312511,1251,27,5,25.94,1.997
202312511,1251,5,5,27.069,1.129
202312521,1252,16,1,0.0,0.0
202312521,1252,44,1,0.227,0.227
202312521,1252,4,1,0.441,0.214
